,AIR_TIME,DISTANCE,origin,dest
9720,124.0,1086,87,4
9721,163.0,1086,4,87
9722,52.0,391,87,25
9723,325.0,2227,30,47
9724,81.0,628,47,25
9725,76.0,455,25,7
9726,64.0,455,7,25
9727,114.0,819,25,64
9728,230.0,2171,64,52
9729,120.0,895,52,19
9730,125.0,895,19,52
9731,307.0,2171,52,64
9732,110.0,819,64,25
9733,126.0,971,52,45
9734,146.0,971,45,52
9735,61.0,356,76,3
9736,81.0,534,52,76
9737,54.0,356,3,76
9738,274.0,2026,76,47
9739,217.0,2026,47,76
9740,143.0,955,94,93
9741,283.0,1984,93,47
9742,83.0,628,47,25
9743,89.0,628,25,47
9744,197.0,1749,47,28
9745,158.0,1514,47,65
9746,131.0,1005,65,52
9747,100.0,787,52,15
9748,123.0,787,15,52
9749,131.0,1199,25,3
9750,182.0,1547,3,86
9751,219.0,1547,86,3
9752,61.0,404,3,52
9753,122.0,937,52,30
9754,187.0,1199,3,25
9755,82.0,641,25,26
9756,140.0,1023,30,67
9757,139.0,1023,67,30
9758,312.0,2133,30,70
9759,78.0,602,70,25
9760,138.0,967,25,84
9761,119.0,861,52,69
9762,216.0,1303,69,26
9763,148.0,1303,26,69
9764,322.0,2176,69,47
9765,57.0,472,25,63
9766,145.0,1211,63,52
9767,120.0,950,52,49
9768,128.0,762,49,3
9769,82.0,594,3,55
9770,215.0,1506,93,25
9771,140.0,967,25,84
9772,232.0,2139,84,3
9773,111.0,909,88,25
9774,124.0,846,25,89
9775,109.0,846,89,25
9776,119.0,853,25,79
9777,89.0,594,55,3
9778,307.0,2139,3,84
9779,120.0,967,84,25
9780,91.0,602,25,70
9781,82.0,602,70,25
9782,166.0,1085,55,30
9783,145.0,1085,30,55
9784,149.0,1085,55,30
9785,149.0,1121,52,12
9786,168.0,1121,12,52
9787,122.0,895,52,19
9788,140.0,1020,19,67
9789,137.0,1020,67,19
9790,97.0,700,76,55
9791,167.0,1258,55,12
9792,182.0,1258,12,55
9793,150.0,1096,55,49
9794,150.0,1096,49,55
9795,77.0,628,47,25
9796,171.0,1506,25,93
9797,140.0,1136,93,74
9798,181.0,1136,74,93
9799,143.0,1075,93,56
9800,155.0,1034,45,93
9801,141.0,1041,93,37
9802,133.0,1041,37,93
9803,128.0,1034,93,45
9804,77.0,532,52,98
9805,80.0,532,98,52
9806,134.0,1053,52,92
9807,143.0,1053,92,52
9808,115.0,896,52,94
9809,244.0,1703,33,25
9810,85.0,602,25,70
9811,188.0,1737,70,19
9812,127.0,895,19,52
9813,59.0,404,52,3
9814,165.0,1574,70,37
9815,256.0,1574,37,70
9816,43.0,255,70,47
9817,124.0,806,47,35
9818,110.0,806,35,47
9819,108.0,742,69,46
9820,93.0,742,46,69
9821,145.0,1101,78,45
9822,195.0,1101,45,78
9823,151.0,1147,78,37
9824,143.0,1147,37,78
9825,154.0,1183,78,56
9826,87.0,616,11,52
9827,145.0,1024,52,37
9828,137.0,1024,37,52
9829,108.0,851,52,53
9830,121.0,851,53,52
9831,88.0,616,52,11
9832,149.0,867,47,83
9833,119.0,867,83,47
9834,125.0,1090,47,4
9835,158.0,1090,4,47
9836,220.0,2039,47,52
9837,145.0,888,65,25
9838,158.0,1491,25,15
9839,209.0,1491,15,25
9840,188.0,1703,25,33
9841,283.0,1737,19,70
9842,54.0,304,70,79
9843,48.0,304,79,70
9844,168.0,1460,70,56
9845,203.0,1460,56,70
9846,183.0,1747,47,3
9847,95.0,701,3,94
9848,89.0,484,94,20
9849,72.0,484,20,94
9850,146.0,1026,94,33
9851,139.0,1092,33,45
9852,128.0,927,19,93
9853,123.0,927,93,19
9854,137.0,1025,19,78
9855,127.0,993,78,69
9856,142.0,1013,69,55
9857,156.0,1558,25,69
9858,152.0,993,69,78
9859,138.0,1025,78,19
9860,146.0,1080,19,55
9861,143.0,1080,55,19
9862,113.0,862,25,42
9863,125.0,862,42,25
9864,171.0,991,25,68
9865,113.0,991,68,25
9866,96.0,628,25,47
9867,144.0,1371,47,91
9868,142.0,1011,65,93
9869,131.0,1011,93,65
9870,121.0,1069,25,23
9871,192.0,1069,23,25
9872,120.0,844,25,32
9873,106.0,844,32,25
9874,153.0,1072,74,52
9875,89.0,551,52,60
9876,76.0,551,60,52
9877,183.0,1310,52,59
9878,162.0,1310,59,52
9879,216.0,1546,52,25
9880,99.0,775,25,4
9881,119.0,775,4,25
9882,119.0,1062,25,60
9883,163.0,1062,60,25
9884,167.0,1506,25,93
9885,192.0,1306,93,59
9886,171.0,1306,59,93
9887,151.0,1237,93,86
9888,220.0,1576,86,69
9889,101.0,757,23,52
9890,148.0,985,52,26
9891,119.0,985,26,52
9892,150.0,1005,52,65
9893,212.0,1514,65,47
9894,122.0,861,69,52
9895,135.0,1011,52,14
9896,138.0,1011,14,52
9897,73.0,468,52,20
9898,75.0,468,20,52
9899,217.0,1576,69,86
9900,237.0,1576,86,69
9901,111.0,666,69,3
9902,86.0,666,3,69
9903,82.0,449,69,20
9904,290.0,1916,20,47
9905,70.0,414,47,84
9906,67.0,414,84,47
9907,199.0,1916,47,20
9908,118.0,861,52,69
9909,120.0,861,69,52
9910,142.0,1189,52,86
9911,164.0,1189,86,52
9912,107.0,757,52,23
9913,68.0,449,20,69
9914,264.0,1558,69,25
9915,173.0,1546,25,52
9916,233.0,1546,52,25
9917,214.0,1576,69,86
9918,246.0,1608,86,30
9919,235.0,1608,30,86
9920,157.0,1237,86,93
9921,228.0,1506,93,25
9922,195.0,1371,91,47
9923,82.0,628,47,25
9924,169.0,1546,25,52
9925,137.0,1050,52,5
9926,156.0,1050,5,52
9927,130.0,882,52,91
9928,112.0,882,91,52
9929,123.0,1072,52,74
9930,170.0,1678,47,23
9931,106.0,757,23,52
9932,151.0,1066,52,56
9933,140.0,1066,56,52
9934,103.0,861,52,69
9935,172.0,1197,55,65
9936,151.0,1197,65,55
9937,134.0,948,55,23
9938,245.0,1678,23,47
9939,126.0,1005,65,52
9940,107.0,757,52,23
9941,125.0,948,23,55
9942,129.0,1013,55,69
9943,125.0,1069,47,80
9944,157.0,1069,80,47
9945,120.0,1055,47,26
9946,147.0,1055,26,47
9947,55.0,391,87,25
9948,131.0,1132,25,6
9949,175.0,1132,6,25
9950,84.0,692,25,18
9951,107.0,692,18,25
9952,70.0,391,25,87
9953,114.0,853,79,25
9954,117.0,896,25,56
9955,129.0,896,56,25
9956,54.0,420,25,43
9957,71.0,420,43,25
9958,88.0,602,25,70
9959,101.0,862,48,25
9960,126.0,862,25,48
9961,116.0,862,48,25
9962,99.0,794,25,80
9963,118.0,794,80,25
9964,77.0,602,70,25
9965,128.0,853,25,79
9966,50.0,258,79,47
9967,42.0,236,47,48
9968,39.0,236,48,47
9969,44.0,258,47,79
9970,110.0,853,79,25
9971,170.0,1028,94,78
9972,246.0,1607,78,25
9973,123.0,1023,25,39
9974,137.0,1023,39,25
9975,242.0,1709,55,25
9976,122.0,862,25,48
9977,219.0,1947,48,3
9978,84.0,594,3,55
9979,98.0,680,59,25
9980,67.0,533,25,51
9981,150.0,1025,19,78
9982,189.0,1299,78,63
9983,153.0,1299,63,78
9984,127.0,1028,78,94
9985,103.0,719,52,82
9986,102.0,719,82,52
9987,169.0,1072,52,51
9988,125.0,1072,51,52
9989,95.0,616,52,11
9990,76.0,628,47,25
9991,72.0,391,25,87
9992,58.0,391,87,25
9993,119.0,819,25,64
9994,107.0,819,64,25
9995,204.0,1749,47,28
9996,218.0,1476,24,25
9997,92.0,628,25,47
9998,59.0,368,47,87
9999,56.0,368,87,47
10000,118.0,812,23,90
10001,121.0,967,90,19
10002,141.0,967,19,90
10003,109.0,812,90,23
10004,109.0,773,23,93
10005,148.0,1120,65,78
10006,139.0,1200,78,74
10007,195.0,1200,74,78
10008,130.0,1025,78,19
10009,148.0,937,30,52
10010,138.0,936,52,10
10011,119.0,936,10,52
10012,106.0,896,52,94
10013,146.0,896,94,52
10014,94.0,602,25,70
10015,83.0,602,70,25
10016,162.0,1169,52,36
10017,149.0,1169,36,52
10018,230.0,1520,52,22
10019,100.0,604,22,47
10020,43.0,226,47,89
10021,39.0,226,89,47
10022,214.0,2026,47,76
10023,124.0,895,19,52
10024,143.0,1189,52,86
10025,274.0,1984,93,47
10026,80.0,628,47,25
10027,160.0,955,94,93
10028,109.0,920,93,69
10029,155.0,957,69,90
10030,115.0,957,90,69
10031,162.0,971,45,52
10032,104.0,802,52,21
10033,115.0,802,21,52
10034,113.0,937,52,30
10035,57.0,386,85,47
10036,49.0,255,47,70
10037,48.0,255,70,47
10038,46.0,255,47,70
10039,78.0,507,70,87
10040,81.0,507,87,70
10041,301.0,2227,30,47
10042,71.0,397,47,88
10043,58.0,397,88,47
10044,43.0,236,47,48
10045,37.0,236,48,47
10046,235.0,2174,47,55
10047,125.0,879,23,78
10048,135.0,1084,78,28
10049,242.0,1749,28,47
10050,69.0,397,47,88
10051,57.0,397,88,47
10052,224.0,2039,47,52
10053,195.0,1747,47,3
10054,88.0,701,3,94
10055,154.0,985,94,67
10056,114.0,985,67,94
10057,113.0,701,94,3
10058,148.0,994,52,4
10059,58.0,444,4,60
10060,68.0,444,60,4
10061,115.0,994,4,52
10062,115.0,895,52,19
10063,255.0,1824,19,47
10064,140.0,888,65,25
10065,137.0,909,25,88
10066,108.0,909,88,25
10067,135.0,1154,25,21
10068,169.0,1154,21,25
10069,154.0,1436,25,76
10070,228.0,1436,76,25
10071,136.0,1179,25,72
10072,173.0,1179,72,25
10073,98.0,639,25,96
10074,84.0,639,96,25
10075,142.0,1149,70,27
10076,166.0,1149,27,70
10077,44.0,255,70,47
10078,63.0,386,47,85
10079,205.0,1440,65,70
10080,199.0,1737,70,19
10081,80.0,612,76,12
10082,113.0,612,12,76
10083,205.0,1433,76,86
10084,219.0,1433,86,76
10085,298.0,2026,76,47
10086,47.0,255,47,70
10087,81.0,551,70,22
10088,170.0,1520,22,52
10089,62.0,404,52,3
10090,156.0,1189,86,52
10091,90.0,758,52,41
10092,120.0,758,41,52
10093,121.0,971,52,45
10094,149.0,795,45,3
10095,63.0,356,3,76
10096,107.0,700,76,55
10097,96.0,700,55,76
10098,89.0,534,76,52
10099,81.0,604,47,22
10100,86.0,551,22,70
10101,85.0,602,70,25
10102,81.0,563,25,29
10103,81.0,563,29,25
10104,85.0,641,25,26
10105,174.0,1089,69,60
10106,129.0,1089,60,69
10107,83.0,524,25,16
10108,69.0,524,16,25
10109,132.0,1101,78,45
10110,186.0,1101,45,78
10111,142.0,1205,78,2
10112,194.0,1205,2,78
10113,106.0,862,48,25
10114,140.0,1201,25,19
10115,105.0,872,25,54
10116,140.0,872,54,25
10117,139.0,948,25,85
10118,121.0,948,85,25
10119,86.0,680,25,59
10120,91.0,602,25,70
10121,44.0,255,70,47
10122,178.0,1524,47,56
10123,215.0,1524,56,47
10124,201.0,1824,47,19
10125,166.0,1196,4,64
10126,143.0,1196,64,4
10127,142.0,1297,4,41
10128,195.0,1297,41,4
10129,242.0,2176,47,69
10130,154.0,920,69,93
10131,120.0,1034,93,45
10132,172.0,1201,19,25
10133,84.0,533,51,25
10134,180.0,1607,25,78
10135,164.0,1476,25,24
10136,209.0,1476,24,25
10137,65.0,495,25,62
10138,74.0,495,62,25
10139,66.0,391,25,87
10140,153.0,1109,52,57
10141,138.0,1109,57,52
10142,164.0,1141,52,27
10143,93.0,589,27,25
10144,111.0,888,25,65
10145,183.0,1709,25,55
10146,141.0,1085,55,30
10147,166.0,1085,30,55
10148,131.0,1085,55,30
10149,67.0,356,76,3
10150,63.0,404,3,52
10151,113.0,861,52,69
10152,138.0,861,69,52
10153,74.0,534,52,76
10154,150.0,1084,28,78
10155,114.0,993,78,69
10156,158.0,993,69,78
10157,121.0,879,78,23
10158,227.0,1569,23,70
10159,67.0,404,52,3
10160,93.0,746,3,30
10161,155.0,937,30,52
10162,65.0,449,52,38
10163,69.0,449,38,52
10164,151.0,1023,30,67
10165,134.0,1023,67,30
10166,303.0,2133,30,70
10167,173.0,1440,70,65
10168,100.0,641,26,25
10169,137.0,1278,25,38
10170,201.0,1278,38,25
10171,120.0,846,25,89
10172,107.0,846,89,25
10173,117.0,967,84,25
10174,75.0,589,25,27
10175,136.0,1141,27,52
10176,104.0,896,52,94
10177,156.0,985,94,67
10178,124.0,985,67,94
10179,235.0,2154,47,66
10180,110.0,655,66,52
10181,104.0,861,52,69
10182,137.0,861,69,52
10183,94.0,594,55,3
10184,282.0,1947,3,48
10185,111.0,862,48,25
10186,170.0,1476,25,24
10187,179.0,1199,3,25
10188,95.0,680,25,59
10189,100.0,680,59,25
10190,92.0,628,25,47
10191,107.0,853,79,25
10192,89.0,771,25,50
10193,117.0,771,50,25
10194,142.0,967,25,84
10195,129.0,1199,25,3
10196,90.0,762,3,49
10197,153.0,950,49,52
10198,111.0,950,52,49
10199,124.0,762,49,3
10200,246.0,1747,3,47
10201,156.0,1085,30,55
10202,147.0,1194,55,5
10203,183.0,1194,5,55
10204,133.0,1096,55,49
10205,165.0,1096,49,55
10206,246.0,1737,19,70
10207,49.0,304,70,79
10208,49.0,304,79,70
10209,149.0,1225,70,31
10210,173.0,1225,31,70
10211,237.0,2133,70,30
10212,288.0,2174,55,47
10213,83.0,604,47,22
10214,88.0,551,22,70
10215,76.0,551,70,22
10216,98.0,604,22,47
10217,222.0,1984,47,93
10218,134.0,1075,56,93
10219,70.0,406,93,3
10220,92.0,795,3,45
10221,171.0,1092,45,33
10222,127.0,1092,33,45
10223,165.0,1034,45,93
10224,146.0,1277,93,75
10225,204.0,1277,75,93
10226,115.0,955,93,94
10227,151.0,1026,94,33
10228,123.0,1026,33,94
10229,148.0,896,94,52
10230,156.0,1041,52,80
10231,116.0,1041,80,52
10232,243.0,1590,3,87
10233,174.0,1590,87,3
10234,62.0,404,3,52
10235,113.0,971,52,45
10236,81.0,628,47,25
10237,75.0,616,25,99
10238,96.0,616,99,25
10239,89.0,628,25,47
10240,240.0,2227,47,30
10241,152.0,920,69,93
10242,130.0,1104,93,92
10243,165.0,1104,92,93
10244,142.0,1075,93,56
10245,148.0,1183,56,78
10246,190.0,1416,78,59
10247,177.0,1416,59,78
10248,156.0,1120,78,65
10249,83.0,616,11,52
10250,293.0,2039,52,47
10251,117.0,806,47,35
10252,123.0,806,35,47
10253,117.0,937,52,30
10254,124.0,746,30,3
10255,66.0,406,3,93
10256,124.0,920,93,69
10257,298.0,2176,69,47
10258,240.0,1703,33,25
10259,173.0,1476,25,24
10260,217.0,1476,24,25
10261,177.0,1569,70,23
10262,126.0,879,23,78
10263,126.0,945,78,44
10264,121.0,945,44,78
10265,155.0,1183,78,56
10266,162.0,1052,45,67
10267,128.0,1052,67,45
10268,160.0,971,45,52
10269,84.0,655,52,66
10270,308.0,2154,66,47
10271,162.0,1197,55,65
10272,158.0,1197,65,55
10273,130.0,1045,55,86
10274,216.0,1576,86,69
10275,138.0,927,19,93
10276,122.0,927,93,19
10277,141.0,1025,19,78
10278,119.0,993,78,69
10279,151.0,1013,69,55
10280,185.0,1678,47,23
10281,229.0,1678,23,47
10282,201.0,1371,91,47
10283,81.0,628,47,25
10284,232.0,1546,52,25
10285,117.0,862,25,42
10286,122.0,862,42,25
10287,145.0,991,25,68
10288,119.0,991,68,25
10289,226.0,1576,69,86
10290,214.0,1576,86,69
10291,110.0,675,69,11
10292,86.0,675,11,69
10293,136.0,1090,47,4
10294,157.0,1090,4,47
10295,143.0,1222,47,42
10296,170.0,1222,42,47
10297,103.0,834,52,71
10298,122.0,834,71,52
10299,152.0,1066,52,56
10300,133.0,1066,56,52
10301,117.0,1072,52,74
10302,85.0,449,69,20
10303,274.0,1916,20,47
10304,73.0,414,47,84
10305,66.0,414,84,47
10306,207.0,1916,47,20
10307,58.0,449,20,69
10308,224.0,1558,69,25
10309,171.0,1546,25,52
10310,217.0,1546,52,25
10311,114.0,757,23,52
10312,132.0,854,52,42
10313,100.0,854,42,52
10314,152.0,1005,52,65
10315,225.0,1514,65,47
10316,164.0,1546,25,52
10317,132.0,1121,52,12
10318,189.0,1121,12,52
10319,124.0,1011,52,14
10320,141.0,1011,14,52
10321,134.0,967,25,84
10322,115.0,967,84,25
10323,108.0,775,25,4
10324,108.0,775,4,25
10325,95.0,628,25,47
10326,173.0,1558,25,69
10327,167.0,993,69,78
10328,132.0,1025,78,19
10329,135.0,927,19,93
10330,115.0,927,93,19
10331,173.0,1072,74,52
10332,77.0,468,52,20
10333,78.0,468,20,52
10334,133.0,882,52,91
10335,113.0,882,91,52
10336,102.0,861,52,69
10337,138.0,861,69,52
10338,109.0,684,52,54
10339,92.0,684,54,52
10340,126.0,957,52,28
10341,130.0,957,28,52
10342,153.0,1371,47,91
10343,131.0,1011,65,93
10344,143.0,1011,93,65
10345,226.0,1576,69,86
10346,228.0,1608,86,30
10347,251.0,1608,30,86
10348,146.0,1045,86,55
10349,125.0,1013,55,69
10350,177.0,1514,47,65
10351,132.0,1005,65,52
10352,144.0,1189,52,86
10353,161.0,1189,86,52
10354,108.0,757,52,23
10355,56.0,391,87,25
10356,133.0,1162,25,98
10357,186.0,1162,98,25
10358,111.0,776,25,73
10359,97.0,776,73,25
10360,87.0,602,25,70
10361,80.0,602,70,25
10362,119.0,853,25,79
10363,47.0,258,79,47
10364,42.0,236,47,48
10365,38.0,236,48,47
10366,44.0,258,47,79
10367,111.0,853,79,25
10368,150.0,1337,25,20
10369,210.0,1337,20,25
10370,83.0,641,25,26
10371,99.0,641,26,25
10372,118.0,853,25,79
10373,171.0,1506,25,93
10374,222.0,1506,93,25
10375,103.0,826,25,57
10376,126.0,826,57,25
10377,66.0,483,25,34
10378,67.0,483,34,25
10379,124.0,862,25,48
10382,127.0,1069,25,23
10383,92.0,628,25,47
10384,227.0,2026,47,76
10385,89.0,594,55,3
10386,292.0,2139,3,84
10388,112.0,977,25,44
10389,147.0,977,44,25
10390,102.0,701,94,3
10391,241.0,1747,3,47
10392,81.0,616,11,52
10393,135.0,1053,52,92
10394,139.0,1053,92,52
10395,115.0,829,52,44
10396,219.0,1590,44,47
10397,135.0,1005,65,52
10398,93.0,616,52,11
10399,151.0,1145,28,55
10400,97.0,700,55,76
10401,60.0,356,76,3
10402,57.0,356,3,76
10403,296.0,2026,76,47
10404,199.0,1824,47,19
10405,241.0,2176,47,69
10406,108.0,773,93,23
10407,280.0,1737,19,70
10408,164.0,1460,70,56
10409,207.0,1460,56,70
10410,125.0,937,52,30
10411,114.0,746,30,3
10412,61.0,404,3,52
10413,134.0,957,52,28
10414,248.0,1671,28,70
10415,139.0,967,25,84
10416,240.0,2139,84,3
10417,82.0,594,3,55
10418,153.0,1028,94,78
10419,59.0,373,76,94
10420,246.0,1607,78,25
10421,154.0,1189,86,52
10422,156.0,1005,52,65
10423,207.0,1440,65,70
10424,157.0,1440,70,65
10425,126.0,846,25,89
10426,116.0,846,89,25
10427,123.0,862,25,48
10428,139.0,920,69,93
10429,122.0,920,93,69
10430,138.0,951,69,67
10431,131.0,985,67,94
10432,319.0,2227,30,47
10433,81.0,604,47,22
10434,88.0,551,22,70
10435,77.0,551,70,22
10436,96.0,604,22,47
10437,155.0,1396,70,57
10438,198.0,1396,57,70
10439,45.0,255,70,47
10440,42.0,226,47,89
10441,39.0,226,89,47
10442,236.0,2039,47,52
10443,151.0,1085,55,30
10444,157.0,1085,30,55
10445,144.0,1085,55,30
10446,135.0,1121,52,12
10447,165.0,1121,12,52
10448,191.0,1310,52,59
10449,164.0,1310,59,52
10450,100.0,762,3,49
10451,138.0,950,49,52
10452,142.0,1073,52,2
10453,167.0,1073,2,52
10454,238.0,2174,47,55
10455,158.0,1436,25,76
10456,221.0,1436,76,25
10457,170.0,1491,25,15
10458,238.0,1491,15,25
10459,137.0,967,25,84
10460,136.0,1199,25,3
10461,186.0,1547,3,86
10462,199.0,1547,86,3
10463,67.0,404,3,52
10464,56.0,386,85,47
10465,46.0,255,47,70
10466,46.0,255,70,47
10467,81.0,628,47,25
10468,95.0,602,25,70
10469,74.0,602,70,25
10470,133.0,1025,19,78
10471,150.0,1144,78,14
10472,149.0,1144,14,78
10473,135.0,1028,78,94
10474,58.0,373,94,76
10475,77.0,628,47,25
10476,170.0,1506,25,93
10477,141.0,1136,93,74
10478,170.0,1136,74,93
10479,118.0,927,93,19
10480,176.0,1199,3,25
10481,103.0,680,59,25
10482,86.0,680,25,59
10483,150.0,1024,25,83
10484,127.0,1024,83,25
10485,122.0,971,52,45
10486,154.0,971,45,52
10487,120.0,895,52,19
10488,139.0,1020,19,67
10489,135.0,1020,67,19
10490,65.0,404,52,3
10491,100.0,746,3,30
10492,143.0,937,30,52
10493,119.0,896,52,94
10494,128.0,896,94,52
10495,97.0,641,26,25
10496,157.0,1069,23,25
10497,123.0,861,69,52
10498,145.0,1189,52,86
10499,128.0,862,25,48
10500,105.0,862,48,25
10501,104.0,794,25,80
10502,108.0,794,80,25
10503,153.0,1186,78,92
10504,171.0,1186,92,78
10505,133.0,1025,78,19
10506,263.0,1824,19,47
10507,82.0,680,25,59
10508,104.0,680,59,25
10509,91.0,641,25,26
10510,121.0,895,19,52
10511,62.0,404,52,3
10512,162.0,1090,4,47
10513,48.0,255,47,70
10514,45.0,255,70,47
10515,126.0,1090,47,4
10516,154.0,971,45,52
10517,145.0,1024,52,37
10518,135.0,1024,37,52
10519,133.0,937,52,30
10520,137.0,1101,78,45
10521,183.0,1101,45,78
10522,148.0,1147,78,37
10523,149.0,1147,37,78
10524,156.0,1183,78,56
10525,54.0,391,87,25
10526,91.0,770,25,91
10527,138.0,888,65,25
10528,96.0,602,25,70
10529,196.0,1737,70,19
10530,128.0,927,19,93
10531,146.0,1075,93,56
10532,145.0,1023,30,67
10533,136.0,1023,67,30
10534,309.0,2133,30,70
10535,74.0,602,70,25
10536,98.0,602,25,70
10537,105.0,700,76,55
10538,146.0,1096,55,49
10539,153.0,1096,49,55
10540,200.0,1671,70,28
10541,134.0,957,28,52
10542,171.0,1211,52,63
10543,80.0,472,63,25
10544,125.0,896,52,94
10545,127.0,896,94,52
10546,102.0,787,52,15
10547,114.0,787,15,52
10548,135.0,1120,65,78
10549,126.0,993,78,69
10550,192.0,1303,69,26
10551,159.0,1303,26,69
10552,194.0,1709,25,55
10553,239.0,1709,55,25
10554,169.0,1476,25,24
10555,217.0,1476,24,25
10556,102.0,888,25,65
10557,147.0,985,94,67
10558,125.0,951,67,69
10559,137.0,920,69,93
10560,119.0,920,93,69
10561,306.0,2176,69,47
10562,144.0,1214,52,75
10563,174.0,1214,75,52
10564,78.0,534,52,76
10565,95.0,534,76,52
10566,123.0,971,52,45
10567,220.0,1476,24,25
10568,89.0,628,25,47
10569,70.0,397,47,88
10570,57.0,397,88,47
10571,223.0,1984,47,93
10572,113.0,967,84,25
10573,59.0,472,25,63
10574,149.0,1211,63,52
10575,131.0,950,52,49
10576,113.0,762,49,3
10577,176.0,1590,47,44
10578,116.0,829,44,52
10579,298.0,2174,55,47
10580,122.0,1099,47,63
10581,157.0,1099,63,47
10582,148.0,937,30,52
10583,284.0,2039,52,47
10584,65.0,386,47,85
10585,58.0,386,85,47
10586,47.0,255,47,70
10587,227.0,2133,70,30
10588,212.0,1506,93,25
10589,63.0,391,25,87
10590,131.0,1086,87,4
10591,151.0,1086,4,87
10592,57.0,391,87,25
10593,165.0,1034,45,93
10594,280.0,1984,93,47
10595,73.0,397,47,88
10596,55.0,397,88,47
10597,46.0,236,47,48
10598,48.0,236,48,47
10599,153.0,955,94,93
10600,142.0,1041,93,37
10601,134.0,1041,37,93
10602,127.0,1034,93,45
10603,117.0,861,52,69
10604,151.0,993,69,78
10605,115.0,879,78,23
10606,160.0,1052,45,67
10607,130.0,1052,67,45
10608,164.0,1092,45,33
10609,126.0,1026,33,94
10610,167.0,1085,30,55
10611,156.0,1145,55,28
10612,261.0,1749,28,47
10613,190.0,1749,47,28
10614,142.0,1075,56,93
10615,138.0,1053,93,14
10616,148.0,1053,14,93
10617,121.0,955,93,94
10618,117.0,770,91,25
10619,190.0,1607,25,78
10620,243.0,2227,47,30
10621,193.0,1747,47,3
10622,92.0,701,3,94
10623,78.0,484,94,20
10624,76.0,484,20,94
10625,155.0,1026,94,33
10626,130.0,1092,33,45
10627,170.0,1476,25,24
10628,225.0,1476,24,25
10629,164.0,1476,25,24
10630,144.0,1183,56,78
10631,160.0,1343,78,75
10632,198.0,1343,75,78
10633,152.0,1120,78,65
10634,77.0,628,47,25
10635,94.0,628,25,47
10636,177.0,1587,47,11
10637,226.0,1587,11,47
10638,64.0,386,47,85
10639,76.0,449,69,20
10640,278.0,1916,20,47
10641,69.0,414,47,84
10642,66.0,414,84,47
10643,206.0,1916,47,20
10644,171.0,1197,55,65
10645,152.0,1197,65,55
10646,131.0,1013,55,69
10647,121.0,1069,47,80
10648,153.0,1069,80,47
10649,127.0,1055,47,26
10650,156.0,1055,26,47
10651,174.0,1546,25,52
10652,142.0,1011,52,14
10653,138.0,1011,14,52
10654,128.0,882,52,91
10655,109.0,882,91,52
10656,111.0,861,52,69
10657,172.0,1506,25,93
10658,198.0,1306,93,59
10659,163.0,1306,59,93
10660,151.0,1237,93,86
10661,216.0,1576,86,69
10662,170.0,1558,25,69
10663,146.0,993,69,78
10664,138.0,1025,78,19
10665,252.0,1576,69,86
10666,238.0,1608,86,30
10667,238.0,1608,30,86
10668,153.0,1237,86,93
10669,190.0,1506,93,25
10670,187.0,1678,47,23
10671,104.0,757,23,52
10672,150.0,1066,52,56
10673,135.0,1066,56,52
10674,132.0,1072,52,74
10675,168.0,1072,74,52
10676,127.0,1050,52,5
10677,152.0,1050,5,52
10678,71.0,468,52,20
10679,75.0,468,20,52
10680,65.0,449,20,69
10681,231.0,1558,69,25
10682,185.0,1546,25,52
10683,205.0,1546,52,25
10684,112.0,862,25,42
10685,124.0,862,42,25
10686,128.0,1062,25,60
10687,147.0,1062,60,25
10688,177.0,1514,47,65
10689,126.0,1005,65,52
10690,107.0,757,52,23
10691,242.0,1678,23,47
10692,216.0,1546,52,25
10693,98.0,775,25,4
10694,111.0,775,4,25
10695,91.0,628,25,47
10696,155.0,1371,47,91
10697,134.0,1011,65,93
10698,140.0,1011,93,65
10699,134.0,927,19,93
10700,124.0,927,93,19
10701,137.0,1025,19,78
10702,126.0,993,78,69
10703,138.0,1013,69,55
10704,226.0,1576,69,86
10705,250.0,1576,86,69
10706,98.0,666,69,3
10707,89.0,666,3,69
10708,107.0,861,52,69
10709,126.0,861,69,52
10710,148.0,1189,52,86
10711,151.0,1189,86,52
10712,104.0,757,52,23
10713,201.0,1371,91,47
10714,76.0,628,47,25
10715,130.0,861,69,52
10716,108.0,851,52,53
10717,121.0,851,53,52
10718,103.0,757,23,52
10719,154.0,985,52,26
10720,125.0,985,26,52
10721,152.0,1005,52,65
10722,217.0,1514,65,47
10723,82.0,602,70,25
10724,130.0,853,25,79
10725,50.0,258,79,47
10726,44.0,236,47,48
10727,40.0,236,48,47
10728,47.0,258,47,79
10729,107.0,853,79,25
10730,130.0,1132,25,6
10731,157.0,1132,6,25
10732,82.0,692,25,18
10733,102.0,692,18,25
10734,65.0,391,25,87
10735,117.0,853,79,25
10736,107.0,896,25,56
10737,135.0,896,56,25
10738,123.0,853,25,79
10739,103.0,862,48,25
10740,153.0,1337,25,20
10741,195.0,1337,20,25
10742,55.0,420,25,43
10743,64.0,420,43,25
10744,72.0,356,76,3
10745,60.0,404,3,52
10746,129.0,950,52,49
10747,128.0,762,49,3
10748,147.0,1109,57,52
10749,167.0,1476,25,24
10750,215.0,1476,24,25
10751,115.0,819,25,64
10752,105.0,819,64,25
10753,158.0,1109,52,57
10754,90.0,641,25,26
10755,82.0,628,47,25
10756,87.0,563,25,29
10757,78.0,563,29,25
10758,128.0,1099,47,63
