project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-BRCA	be9bf36a-12e1-4386-addf-1686dc8b49de	TCGA-E2-A153	f6ad04eb-19cf-461c-b274-8cf0b640ad34	TCGA-E2-A153-11A	e651954b-5b94-4cc2-9c71-40dc55dc78ac	TCGA-E2-A153-11A-31	2cae8cf4-f422-4199-9f26-a8f8d9ce76f2	TCGA-E2-A153-11A-31W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	be9bf36a-12e1-4386-addf-1686dc8b49de	TCGA-E2-A153	f6ad04eb-19cf-461c-b274-8cf0b640ad34	TCGA-E2-A153-11A	e651954b-5b94-4cc2-9c71-40dc55dc78ac	TCGA-E2-A153-11A-31	d82bcd60-0e6b-4665-8925-3b3971ed1a3f	TCGA-E2-A153-11A-31D	1.95	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	be9bf36a-12e1-4386-addf-1686dc8b49de	TCGA-E2-A153	f6ad04eb-19cf-461c-b274-8cf0b640ad34	TCGA-E2-A153-11A	e651954b-5b94-4cc2-9c71-40dc55dc78ac	TCGA-E2-A153-11A-31	ec0c12cd-cbca-4c94-a245-0e04b5e59376	TCGA-E2-A153-11A-31R	1.96	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.7	8.3	UV Spec	released	'--
TCGA-UCEC	a94de778-9c21-410d-8b9d-0f9240036bb8	TCGA-FL-A1YU	b28c3b96-d5a6-4209-831f-5e1f0277d825	TCGA-FL-A1YU-11A	f5b0baf6-c7b1-4dda-846c-6f7a885169f7	TCGA-FL-A1YU-11A-11	0b3ad228-e169-41fc-afdd-ec846c57dd97	TCGA-FL-A1YU-11A-11D	2.02	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-UCEC	a94de778-9c21-410d-8b9d-0f9240036bb8	TCGA-FL-A1YU	b28c3b96-d5a6-4209-831f-5e1f0277d825	TCGA-FL-A1YU-11A	f5b0baf6-c7b1-4dda-846c-6f7a885169f7	TCGA-FL-A1YU-11A-11	6e152880-164d-4ada-8af1-1b6d21b8e028	TCGA-FL-A1YU-11A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UCEC	a94de778-9c21-410d-8b9d-0f9240036bb8	TCGA-FL-A1YU	b28c3b96-d5a6-4209-831f-5e1f0277d825	TCGA-FL-A1YU-11A	f5b0baf6-c7b1-4dda-846c-6f7a885169f7	TCGA-FL-A1YU-11A-11	7ea5bfa4-fc82-42cc-905e-4cc6eed54332	TCGA-FL-A1YU-11A-11R	1.6	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.2	7.1	UV Spec	released	'--
TCGA-ESCA	66118386-6ffe-4375-97d3-01908814ae32	TCGA-L5-A8NT	8f0848b3-9464-4dca-b164-a8c6cb87726c	TCGA-L5-A8NT-01A	91ee21c2-6a9f-4ef9-8e1b-bb38ba7c5d5c	TCGA-L5-A8NT-01A-11	0c2a20a3-2836-4329-bbfb-b6d4d7b9979b	TCGA-L5-A8NT-01A-11D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	66118386-6ffe-4375-97d3-01908814ae32	TCGA-L5-A8NT	8f0848b3-9464-4dca-b164-a8c6cb87726c	TCGA-L5-A8NT-01A	91ee21c2-6a9f-4ef9-8e1b-bb38ba7c5d5c	TCGA-L5-A8NT-01A-11	84397452-3c43-4b79-b378-35d6895ba5b7	TCGA-L5-A8NT-01A-11R	1.83	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.5	8.0	UV Spec	released	'--
TCGA-ESCA	66118386-6ffe-4375-97d3-01908814ae32	TCGA-L5-A8NT	8f0848b3-9464-4dca-b164-a8c6cb87726c	TCGA-L5-A8NT-01A	91ee21c2-6a9f-4ef9-8e1b-bb38ba7c5d5c	TCGA-L5-A8NT-01A-11	fb98dd70-75f5-4353-9c7b-8bb9a8e651e7	TCGA-L5-A8NT-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-ESCA	66118386-6ffe-4375-97d3-01908814ae32	TCGA-L5-A8NT	a2738e17-d00f-4248-84f9-11f662e7d8d9	TCGA-L5-A8NT-11A	18d9b5f8-358f-44a8-a711-282d154135ef	TCGA-L5-A8NT-11A-11	f4a75f92-a849-4121-b072-251ef901b932	TCGA-L5-A8NT-11A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-ESCA	66118386-6ffe-4375-97d3-01908814ae32	TCGA-L5-A8NT	a2738e17-d00f-4248-84f9-11f662e7d8d9	TCGA-L5-A8NT-11A	18d9b5f8-358f-44a8-a711-282d154135ef	TCGA-L5-A8NT-11A-11	fcebd85f-da7e-4d66-b217-f672d7c8a0dd	TCGA-L5-A8NT-11A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	1549dc64-3dab-43fc-96e9-b07d520957e1	TCGA-D8-A27F	7e9145f7-ccff-4132-b2b7-9b992eebebf4	TCGA-D8-A27F-01A	5a641551-a422-49e1-b5fb-dd1c16f39e62	TCGA-D8-A27F-01A-11	014fafed-0dfc-448c-84ee-68b596710991	TCGA-D8-A27F-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	1549dc64-3dab-43fc-96e9-b07d520957e1	TCGA-D8-A27F	7e9145f7-ccff-4132-b2b7-9b992eebebf4	TCGA-D8-A27F-01A	5a641551-a422-49e1-b5fb-dd1c16f39e62	TCGA-D8-A27F-01A-11	e9cf901a-40d6-496b-8be2-95dfdac08bb9	TCGA-D8-A27F-01A-11R	1.96	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.8	9.6	UV Spec	released	'--
TCGA-BRCA	1549dc64-3dab-43fc-96e9-b07d520957e1	TCGA-D8-A27F	7e9145f7-ccff-4132-b2b7-9b992eebebf4	TCGA-D8-A27F-01A	5a641551-a422-49e1-b5fb-dd1c16f39e62	TCGA-D8-A27F-01A-11	f88ce929-5da3-4dab-9d18-fac7a5e3eb5d	TCGA-D8-A27F-01A-11D	1.75	'--	'--	DNA	D	'--	0.18	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	1549dc64-3dab-43fc-96e9-b07d520957e1	TCGA-D8-A27F	80585d9d-5a78-450b-8830-551f1b4819c6	TCGA-D8-A27F-10A	17743162-e1a1-4ef9-9219-99b9fb401d50	TCGA-D8-A27F-10A-01	c0862519-c6ab-489d-a9f4-8b0b4a821b3c	TCGA-D8-A27F-10A-01D	1.98	'--	'--	DNA	D	'--	0.18	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	1549dc64-3dab-43fc-96e9-b07d520957e1	TCGA-D8-A27F	80585d9d-5a78-450b-8830-551f1b4819c6	TCGA-D8-A27F-10A	17743162-e1a1-4ef9-9219-99b9fb401d50	TCGA-D8-A27F-10A-01	d4ca0048-eeb2-4a31-85bb-ede0387fd4e8	TCGA-D8-A27F-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UVM	4464418c-ec35-4826-b3d5-152ac2a27a04	TCGA-V4-A9EK	08a866b3-fa9c-47b1-ad86-276bea2b63fd	TCGA-V4-A9EK-10A	05f76b01-9e5f-4000-963a-1f924ec35fc4	TCGA-V4-A9EK-10A-01	b71d9541-5586-4ca9-962f-b8e113ab87d5	TCGA-V4-A9EK-10A-01D	'--	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	4464418c-ec35-4826-b3d5-152ac2a27a04	TCGA-V4-A9EK	9f324851-eaae-41b8-bb0e-5d5ceb9e5b23	TCGA-V4-A9EK-01A	5a49adc3-9ddd-469d-9c63-fdb4067e9909	TCGA-V4-A9EK-01A-11	bb0a23b0-42b5-454e-b2aa-98a2218886f0	TCGA-V4-A9EK-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	4464418c-ec35-4826-b3d5-152ac2a27a04	TCGA-V4-A9EK	9f324851-eaae-41b8-bb0e-5d5ceb9e5b23	TCGA-V4-A9EK-01A	5a49adc3-9ddd-469d-9c63-fdb4067e9909	TCGA-V4-A9EK-01A-11	c4cb2d6a-131b-4680-ac92-890c9f26c4b5	TCGA-V4-A9EK-01A-11R	1.88	'--	'--	RNA	R	'--	0.16	nRNA - Melanoma Protocol	Yes	0.95	7.5	UV Spec	released	'--
TCGA-UVM	6be5176c-4980-4663-adff-d04f05737da0	TCGA-V4-A9EW	685d5387-b35f-40ee-8f14-491ce212f0de	TCGA-V4-A9EW-01A	863d0895-eeff-4eec-bb04-11550ce9d074	TCGA-V4-A9EW-01A-11	186e2fe8-fd28-4598-8ccb-4113cdaa937e	TCGA-V4-A9EW-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	6be5176c-4980-4663-adff-d04f05737da0	TCGA-V4-A9EW	685d5387-b35f-40ee-8f14-491ce212f0de	TCGA-V4-A9EW-01A	863d0895-eeff-4eec-bb04-11550ce9d074	TCGA-V4-A9EW-01A-11	46b901d8-9bcc-49d8-b77c-d1c51e0b38a8	TCGA-V4-A9EW-01A-11R	1.88	'--	'--	RNA	R	'--	0.16	nRNA - Melanoma Protocol	Yes	1.66	9.6	UV Spec	released	'--
TCGA-UVM	6be5176c-4980-4663-adff-d04f05737da0	TCGA-V4-A9EW	8a5e4620-b955-4634-bf3c-16221c2fe97d	TCGA-V4-A9EW-10A	7768a543-d785-445e-9986-a568a3a4820d	TCGA-V4-A9EW-10A-01	14b5d0db-b66c-453b-81cd-d874459987a7	TCGA-V4-A9EW-10A-01D	'--	'--	'--	DNA	D	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	12ed991b-96f2-4a0e-aa8b-8345573a8e57	TCGA-BH-A0HB-10A	23b9e083-9ad5-47f6-8c65-f56038de607f	TCGA-BH-A0HB-10A-01	c1b70b48-1f93-4635-b055-4c4e7fbebcac	TCGA-BH-A0HB-10A-01D	1.88	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	12ed991b-96f2-4a0e-aa8b-8345573a8e57	TCGA-BH-A0HB-10A	23b9e083-9ad5-47f6-8c65-f56038de607f	TCGA-BH-A0HB-10A-01	cad29ef8-53d5-48ab-9487-f3d87bd8df60	TCGA-BH-A0HB-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	12ed991b-96f2-4a0e-aa8b-8345573a8e57	TCGA-BH-A0HB-10A	23b9e083-9ad5-47f6-8c65-f56038de607f	TCGA-BH-A0HB-10A-01	d57389e6-a180-4aaa-824f-d001866866c1	TCGA-BH-A0HB-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	60244598-5309-485f-848f-d53738cd4ae7	TCGA-BH-A0HB-01A-11D	2.0	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	9db04ddd-aa90-4cc6-b1ba-644b688445e3	TCGA-BH-A0HB-01A-11R	1.89	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.4	7.0	UV Spec	released	'--
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	d2bbfb87-4f60-4601-966c-a8fb17d9fdc2	TCGA-BH-A0HB-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	f18370b1-e942-4d06-8d74-c113e90aa693	TCGA-BH-A0HB-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	25bddcb7-2759-42f7-a8eb-d67f0d973802	TCGA-VD-A8K9-01A	99dff7cd-05b9-41f3-897a-a824db7e98fb	TCGA-VD-A8K9-01A-11	08e755f7-a03d-4314-bc23-d34d5373fe45	TCGA-VD-A8K9-01A-11R	1.9	'--	'--	RNA	R	'--	0.16	nRNA - Melanoma Protocol	Yes	1.8	8.8	UV Spec	released	'--
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	25bddcb7-2759-42f7-a8eb-d67f0d973802	TCGA-VD-A8K9-01A	99dff7cd-05b9-41f3-897a-a824db7e98fb	TCGA-VD-A8K9-01A-11	e214b34b-6e50-4be3-920a-d75903c04a58	TCGA-VD-A8K9-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	573af9c2-1efa-4d41-adb4-f1edad9b42fb	TCGA-VD-A8K9-10A	7ddd0c45-a151-4d32-b44e-6f699b871194	TCGA-VD-A8K9-10A-01	0f33a401-1a32-4aba-9c25-afa5d601aeec	TCGA-VD-A8K9-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	fa9089fa-9af9-4932-8ab7-0e7f2fd6b121	TCGA-VD-A8K9	f5962d6e-f86d-4a27-86e8-97edae5f12d0	TCGA-VD-A8K9-10B	8d7effaa-1a9c-4f40-bb4b-b21590600079	TCGA-VD-A8K9-10B-01	2331cc25-6670-4b39-b8c2-4821fcb4bff2	TCGA-VD-A8K9-10B-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	4b7b3794-8afb-46da-8ed9-439f9860493d	TCGA-BH-A8G0-10A	898620b9-e8c5-45e4-828a-691525f8a536	TCGA-BH-A8G0-10A-01	0195ffcb-1c16-4516-9c43-292b975b09f4	TCGA-BH-A8G0-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	4b7b3794-8afb-46da-8ed9-439f9860493d	TCGA-BH-A8G0-10A	898620b9-e8c5-45e4-828a-691525f8a536	TCGA-BH-A8G0-10A-01	43e2db45-e9c2-4be6-abc7-bab72019d351	TCGA-BH-A8G0-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	0b991d1c-e11f-4074-9d21-4cc943338b81	TCGA-BH-A8G0-01A-11R	1.87	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.56	8.3	UV Spec	released	'--
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	360c2cd7-7e9f-408c-8e42-a314c78515c8	TCGA-BH-A8G0-01A-11D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	59d60247-e549-4326-a672-50b05c13a291	TCGA-BH-A8G0	75e9ad4a-ae3e-4331-9c35-0ce639ed3009	TCGA-BH-A8G0-01A	5fe23e30-38dd-49d9-aa46-2f76cb7efff8	TCGA-BH-A8G0-01A-11	c6cea6e2-b84c-453f-9046-1728d02910fc	TCGA-BH-A8G0-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	08e7dd2a-f287-416f-a722-f6448380cb14	TCGA-C5-A1MI-01A-11R	1.83	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.6	9.2	UV Spec	released	'--
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	46841d31-b10f-4349-9a0c-d49d2c24cb3a	TCGA-C5-A1MI-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	a753bcf7-82d6-4fb1-af0d-641898bbff9c	TCGA-C5-A1MI-01A	08d9cfc0-21c3-4be6-bd0f-676953df8f30	TCGA-C5-A1MI-01A-11	8f79eebc-a05c-4ecf-ac14-24f80823f948	TCGA-C5-A1MI-01A-11D	1.97	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	b9b8f225-df87-48bd-bb39-e049f8bb2c0f	TCGA-C5-A1MI-10A	b2b2230d-0e14-49a5-981b-3a32efe733d2	TCGA-C5-A1MI-10A-01	9d4ef2ec-1a5d-4c02-9d88-45218f107357	TCGA-C5-A1MI-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	941f75a1-fea4-4539-ba69-60bb11608f6d	TCGA-C5-A1MI	b9b8f225-df87-48bd-bb39-e049f8bb2c0f	TCGA-C5-A1MI-10A	b2b2230d-0e14-49a5-981b-3a32efe733d2	TCGA-C5-A1MI-10A-01	c6db3499-fc99-487a-8f4d-de143d0d5c06	TCGA-C5-A1MI-10A-01D	1.64	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a06ff6ae-b0dd-4516-a75c-0db71694b46b	TCGA-LD-A7W5	67162c14-4e17-4511-b4c9-4fb1cc057cec	TCGA-LD-A7W5-10A	1efc58d5-b82f-41da-baf9-c519b9e26645	TCGA-LD-A7W5-10A-01	0173ec6e-1587-4b36-b8b0-209a7ae2b341	TCGA-LD-A7W5-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a06ff6ae-b0dd-4516-a75c-0db71694b46b	TCGA-LD-A7W5	67162c14-4e17-4511-b4c9-4fb1cc057cec	TCGA-LD-A7W5-10A	1efc58d5-b82f-41da-baf9-c519b9e26645	TCGA-LD-A7W5-10A-01	3c299285-2a0e-4f5a-be78-7186ddb4ad0a	TCGA-LD-A7W5-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	a06ff6ae-b0dd-4516-a75c-0db71694b46b	TCGA-LD-A7W5	bfc636bb-4e93-4e8b-bcc3-c98cf820e6e7	TCGA-LD-A7W5-01A	f6e1ff59-414e-408c-b5bd-f7d88a29aa65	TCGA-LD-A7W5-01A-22	635e7dfe-58d6-4047-8224-604b2fac56a5	TCGA-LD-A7W5-01A-22R	1.85	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.59	8.5	UV Spec	released	'--
TCGA-BRCA	a06ff6ae-b0dd-4516-a75c-0db71694b46b	TCGA-LD-A7W5	bfc636bb-4e93-4e8b-bcc3-c98cf820e6e7	TCGA-LD-A7W5-01A	f6e1ff59-414e-408c-b5bd-f7d88a29aa65	TCGA-LD-A7W5-01A-22	8da1a974-699f-4548-aa8f-2935a4ef2873	TCGA-LD-A7W5-01A-22W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a06ff6ae-b0dd-4516-a75c-0db71694b46b	TCGA-LD-A7W5	bfc636bb-4e93-4e8b-bcc3-c98cf820e6e7	TCGA-LD-A7W5-01A	f6e1ff59-414e-408c-b5bd-f7d88a29aa65	TCGA-LD-A7W5-01A-22	e5bd6e85-e012-4bd6-a144-4ab2743ec98d	TCGA-LD-A7W5-01A-22D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	d7308344-5bab-4073-bb4f-4d8cd8d7bd17	TCGA-E2-A159	2f3678e7-cadf-49f9-8397-16518994d78b	TCGA-E2-A159-10A	22302e79-8371-4c0b-a257-6f1296012acc	TCGA-E2-A159-10A-01	19c44c1f-bbe9-4268-a8fe-7d60c2063bb8	TCGA-E2-A159-10A-01D	1.95	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	d7308344-5bab-4073-bb4f-4d8cd8d7bd17	TCGA-E2-A159	2f3678e7-cadf-49f9-8397-16518994d78b	TCGA-E2-A159-10A	22302e79-8371-4c0b-a257-6f1296012acc	TCGA-E2-A159-10A-01	ebafddd8-31ea-4480-9ba7-0ff3cac4f5e2	TCGA-E2-A159-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d7308344-5bab-4073-bb4f-4d8cd8d7bd17	TCGA-E2-A159	601e0a1b-309d-41c2-a7ba-a2282db846fa	TCGA-E2-A159-01A	ed2746c6-3115-48e2-a7a0-9129ab26a94e	TCGA-E2-A159-01A-11	3069b047-162d-4251-88db-dfc053535ae9	TCGA-E2-A159-01A-11D	1.97	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	d7308344-5bab-4073-bb4f-4d8cd8d7bd17	TCGA-E2-A159	601e0a1b-309d-41c2-a7ba-a2282db846fa	TCGA-E2-A159-01A	ed2746c6-3115-48e2-a7a0-9129ab26a94e	TCGA-E2-A159-01A-11	9b73bd84-3675-45f0-bfd6-8024c7a37e57	TCGA-E2-A159-01A-11R	1.86	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.4	8.6	UV Spec	released	'--
TCGA-BRCA	d7308344-5bab-4073-bb4f-4d8cd8d7bd17	TCGA-E2-A159	601e0a1b-309d-41c2-a7ba-a2282db846fa	TCGA-E2-A159-01A	ed2746c6-3115-48e2-a7a0-9129ab26a94e	TCGA-E2-A159-01A-11	bbfe9ef1-758a-48de-b79f-cf13f2a9ca04	TCGA-E2-A159-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dfe6db17-cf45-488e-bd3c-b8433d7343ca	TCGA-AR-A0TU	1e629a73-68cd-449d-a1c0-b856be4143e6	TCGA-AR-A0TU-01A	ddc4df1a-dd44-4b16-94f6-d397b64656dd	TCGA-AR-A0TU-01A-31	2a042f79-f6d1-4fbe-9d9c-02d2a5d6b542	TCGA-AR-A0TU-01A-31X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dfe6db17-cf45-488e-bd3c-b8433d7343ca	TCGA-AR-A0TU	1e629a73-68cd-449d-a1c0-b856be4143e6	TCGA-AR-A0TU-01A	ddc4df1a-dd44-4b16-94f6-d397b64656dd	TCGA-AR-A0TU-01A-31	ad48e159-26b1-4750-8541-4cdf8f5b118f	TCGA-AR-A0TU-01A-31D	1.9	'--	'--	DNA	D	'--	0.08	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	dfe6db17-cf45-488e-bd3c-b8433d7343ca	TCGA-AR-A0TU	1e629a73-68cd-449d-a1c0-b856be4143e6	TCGA-AR-A0TU-01A	ddc4df1a-dd44-4b16-94f6-d397b64656dd	TCGA-AR-A0TU-01A-31	fd52785d-380e-4cae-bdaa-c8fc08674ab5	TCGA-AR-A0TU-01A-31R	1.76	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.6	7.6	UV Spec	released	'--
TCGA-BRCA	dfe6db17-cf45-488e-bd3c-b8433d7343ca	TCGA-AR-A0TU	d6be9b14-e2d3-4ce1-bc6f-3bc967ec4d4c	TCGA-AR-A0TU-10A	dad0f5fb-77a3-41ec-a12c-1ec4619c91cc	TCGA-AR-A0TU-10A-01	e610074f-e60c-4acf-a071-abe507e17f50	TCGA-AR-A0TU-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
